# GRID
# x
# 0.0 1.0 10
# x Ψ
0.0 1.0
0.1111111111111111 0.9057043230998618
0.2222222222222222 0.8405066364801642
0.3333333333333333 0.8014058586917239
0.4444444444444444 0.7887943685116156
0.5555555555555556 0.8048697226131045
0.6666666666666666 0.8523672723454598
0.7777777777777777 0.9336293362714086
0.8888888888888888 1.0500929824366592
1.0 1.2021768865708777
