# GRID
# t x
# 0.0 1.0 101 0.0 1.0 101
# t x n P ux
0.0 0.0 11.0 1.1 1.0
0.0 0.01 10.801986733067551 1.0801986733067552 0.9801986733067553
0.0 0.02 10.231163463866357 1.0231163463866357 0.9231163463866358
0.0 0.03 9.35270211411272 0.935270211411272 0.835270211411272
0.0 0.04 8.261490370736908 0.8261490370736909 0.7261490370736909
0.0 0.05 7.065306597126334 0.7065306597126334 0.6065306597126334
0.0 0.06 5.867522559599717 0.5867522559599717 0.48675225595997174
0.0 0.07 4.7531109885139955 0.47531109885139955 0.3753110988513995
0.0 0.08 3.7803730045319415 0.37803730045319417 0.2780373004531942
0.0 0.09 2.9789869908361477 0.29789869908361477 0.19789869908361477
0.0 0.1 2.353352832366127 0.2353352832366127 0.1353352832366127
0.0 0.11 1.889216174593864 0.1889216174593864 0.08892161745938638
0.0 0.12 1.5613476283413374 0.15613476283413374 0.056134762834133725
0.0 0.13 1.3404745473459934 0.13404745473459934 0.03404745473459933
0.0 0.14 1.1984109474437026 0.11984109474437027 0.01984109474437027
0.0 0.15 1.111089965382423 0.11110899653824233 0.011108996538242316
0.0 0.16 1.0597602289500596 0.10597602289500596 0.005976022895005949
0.0 0.17 1.0308871540823676 0.10308871540823678 0.0030887154082367718
0.0 0.18 1.0153381067932448 0.10153381067932447 0.001533810679324466
0.0 0.19 1.0073180241888047 0.10073180241888048 0.0007318024188804728
0.0 0.2 1.0033546262790252 0.10033546262790252 0.00033546262790251185
0.0 0.21 1.0014774836023204 0.10014774836023203 0.00014774836023203415
0.0 0.22 1.0006252150377482 0.10006252150377483 6.252150377482037e-05
0.0 0.23 1.000254193465162 0.10002541934651621 2.5419346516199295e-05
0.0 0.24 1.0000992950430585 0.10000992950430586 9.929504305851081e-06
0.0 0.25 1.0000372665317208 0.10000372665317209 3.7266531720786714e-06
0.0 0.26 1.0000134381227763 0.10000134381227764 1.343812277631519e-06
0.0 0.27 1.0000046557157156 0.10000046557157158 4.655715715783078e-07
0.0 0.28 1.0000015497531356 0.10000015497531357 1.5497531357028912e-07
0.0 0.29 1.000000495640532 0.1000000495640532 4.956405319172533e-08
0.0 0.3 1.0000001522997974 0.10000001522997976 1.5229979744712682e-08
0.0 0.31 1.0000000449634945 0.10000000449634946 4.496349462280886e-09
0.0 0.32 1.0000000127540762 0.10000000127540763 1.2754076295260485e-09
0.0 0.33 1.0000000034758911 0.10000000034758913 3.4758912812399344e-10
