0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2246467991473533e-17 0.0
0.01 0.0 0.0 0.0 0.0 -0.010906902251392061 0.0 0.0 0.010906902251392054 0.0
0.02 0.0 0.0 0.0 0.0 -0.021683667242194844 0.0 0.0 0.02168366724219486 0.0
0.03 0.0 0.0 0.0 0.0 -0.032201710463113924 0.0 0.0 0.032201710463113924 0.0
0.04 0.0 0.0 0.0 0.0 -0.042335534380570944 0.0 0.0 0.04233553438057097 0.0
0.05 0.0 0.0 0.0 0.0 -0.05196422582843355 0.0 0.0 0.05196422582843355 0.0
0.06 0.0 0.0 0.0 0.0 -0.06097289870071096 0.0 0.0 0.06097289870071096 0.0
0.07 0.0 0.0 0.0 0.0 -0.06925406473152154 0.0 0.0 0.06925406473152154 0.0
0.08 0.0 0.0 0.0 0.0 -0.0767089160066752 0.0 0.0 0.07670891600667523 0.0
0.09 0.0 0.0 0.0 0.0 -0.0832485039044013 0.0 0.0 0.0832485039044013 0.0
0.1 0.0 0.0 0.0 0.0 -0.08879480039852178 0.0 0.0 0.08879480039852178 0.0
0.11 0.0 0.0 0.0 0.0 -0.09328162906097993 0.0 0.0 0.09328162906097993 0.0
0.12 0.0 0.0 0.0 0.0 -0.0966554546553349 0.0 0.0 0.0966554546553349 0.0
0.13 0.0 0.0 0.0 0.0 -0.09887602190007452 0.0 0.0 0.09887602190007452 0.0
0.14 0.0 0.0 0.0 0.0 -0.09991683578025101 0.0 0.0 0.09991683578025101 0.0
0.15 0.0 0.0 0.0 0.0 -0.09976547767653254 0.0 0.0 0.09976547767653254 0.0
0.16 0.0 0.0 0.0 0.0 -0.09842375353973191 0.0 0.0 0.09842375353973191 0.0
0.17 0.0 0.0 0.0 0.0 -0.09590767234284667 0.0 0.0 0.09590767234284667 0.0
0.18 0.0 0.0 0.0 0.0 -0.09224725506771347 0.0 0.0 0.09224725506771347 0.0
0.19 0.0 0.0 0.0 0.0 -0.0874861765053793 0.0 0.0 0.08748617650537929 0.0
0.2 0.0 0.0 0.0 0.0 -0.08168124414409987 0.0 0.0 0.08168124414409986 0.0
0.21 0.0 0.0 0.0 0.0 -0.07490172036268737 0.0 0.0 0.07490172036268736 0.0
0.22 0.0 0.0 0.0 0.0 -0.06722849601655399 0.0 0.0 0.06722849601655398 0.0
0.23 0.0 0.0 0.0 0.0 -0.058753125276927956 0.0 0.0 0.05875312527692794 0.0
0.24 0.0 0.0 0.0 0.0 -0.049576733239194835 0.0 0.0 0.04957673323919482 0.0
0.25 0.0 0.0 0.0 0.0 -0.03980880933439184 0.0 0.0 0.039808809334391834 0.0
0.26 0.0 0.0 0.0 0.0 -0.029565900940437734 0.0 0.0 0.029565900940437723 0.0
0.27 0.0 0.0 0.0 0.0 -0.018970222780462218 0.0 0.0 0.018970222780462204 0.0
0.28 0.0 0.0 0.0 0.0 -0.008148198700397147 0.0 0.0 0.008148198700397135 0.0
0.29 0.0 0.0 0.0 0.0 0.0027710467751810696 0.0 0.0 -0.0027710467751810818 0.0
0.3 0.0 0.0 0.0 0.0 0.013657229110742623 0.0 0.0 -0.013657229110742634 0.0
0.31 0.0 0.0 0.0 0.0 0.024380458268330536 0.0 0.0 -0.024380458268330546 0.0
0.32 0.0 0.0 0.0 0.0 0.034812788509083724 0.0 0.0 -0.03481278850908374 0.0
0.33 0.0 0.0 0.0 0.0 0.0448297449960777 0.0 0.0 -0.04482974499607771 0.0
0.34 0.0 0.0 0.0 0.0 0.054311808983603195 0.0 0.0 -0.05431180898360321 0.0
0.35000000000000003 0.0 0.0 0.0 0.0 0.06314584387213568 0.0 0.0 -0.06314584387213569 0.0
0.36 0.0 0.0 0.0 0.0 0.07122644511381677 0.0 0.0 -0.07122644511381679 0.0
0.37 0.0 0.0 0.0 0.0 0.07845719786185786 0.0 0.0 -0.07845719786185786 0.0
0.38 0.0 0.0 0.0 0.0 0.08475182735804254 0.0 0.0 -0.08475182735804254 0.0
0.39 0.0 0.0 0.0 0.0 0.09003522833231553 0.0 0.0 -0.09003522833231553 0.0
0.4 0.0 0.0 0.0 0.0 0.09424436113202937 0.0 0.0 -0.09424436113202937 0.0
