# GRID
# t x
# 0.0 1.0 101 -1.0 1.0 201
# t x n P ux
0.0 -1.0 0.1 0.1 0.0
0.0 -0.99 0.1 0.1 0.0
0.0 -0.98 0.1 0.1 0.0
0.0 -0.97 0.1 0.1 0.0
0.0 -0.96 0.1 0.1 0.0
0.0 -0.95 0.1 0.1 0.0
0.0 -0.94 0.1 0.1 0.0
0.0 -0.9299999999999999 0.1 0.1 0.0
0.0 -0.92 0.1 0.1 0.0
0.0 -0.91 0.1 0.1 0.0
0.0 -0.9 0.1 0.1 0.0
0.0 -0.89 0.1 0.1 0.0
0.0 -0.88 0.1 0.1 0.0
0.0 -0.87 0.1 0.1 0.0
0.0 -0.86 0.1 0.1 0.0
0.0 -0.85 0.1 0.1 0.0
0.0 -0.84 0.1 0.1 0.0
0.0 -0.83 0.1 0.1 0.0
0.0 -0.8200000000000001 0.1 0.1 0.0
0.0 -0.81 0.1 0.1 0.0
0.0 -0.8 0.1 0.1 0.0
0.0 -0.79 0.1 0.1 0.0
0.0 -0.78 0.1 0.1 0.0
0.0 -0.77 0.1 0.1 0.0
0.0 -0.76 0.1 0.1 0.0
0.0 -0.75 0.1 0.1 0.0
0.0 -0.74 0.1 0.1 0.0
0.0 -0.73 0.1 0.1 0.0
0.0 -0.72 0.1 0.1 0.0
0.0 -0.71 0.1 0.1 0.0
0.0 -0.7 0.1 0.1 0.0
0.0 -0.69 0.1 0.1 0.0
0.0 -0.6799999999999999 0.1 0.1 0.0
0.0 -0.6699999999999999 0.1 0.1 0.0
0.0 -0.6599999999999999 0.1 0.1 0.0
0.0 -0.6499999999999999 0.1 0.1 0.0
0.0 -0.64 0.1 0.1 0.0
0.0 -0.63 0.1 0.1 0.0
0.0 -0.62 0.1 0.1 0.0
0.0 -0.61 0.1 0.1 0.0
0.0 -0.6 0.1 0.1 0.0
0.0 -0.59 0.1 0.1 0.0
0.0 -0.5800000000000001 0.1 0.1 0.0
0.0 -0.5700000000000001 0.1 0.1 0.0
0.0 -0.56 0.1 0.1 0.0
0.0 -0.55 0.1 0.1 0.0
0.0 -0.54 0.1 0.1 0.0
0.0 -0.53 0.1 0.1 0.0
0.0 -0.52 0.1 0.1 0.0
0.0 -0.51 0.1 0.1 0.0
0.0 -0.5 0.1 0.1 0.0
0.0 -0.49 0.1 0.1 0.0
0.0 -0.48 0.1 0.1 0.0
0.0 -0.47 0.1 0.1 0.0
0.0 -0.45999999999999996 0.1 0.1 0.0
0.0 -0.44999999999999996 0.1 0.1 0.0
0.0 -0.43999999999999995 0.1 0.1 0.0
0.0 -0.42999999999999994 0.1 0.1 0.0
0.0 -0.42000000000000004 0.1 0.1 0.0
0.0 -0.41000000000000003 0.1 0.1 0.0
0.0 -0.4 0.1 0.1 0.0
0.0 -0.39 0.1 0.1 0.0
0.0 -0.38 0.1 0.1 0.0
0.0 -0.37 0.1 0.1 0.0
0.0 -0.36 0.1 0.1 0.0
0.0 -0.35 0.1 0.1 0.0
0.0 -0.33999999999999997 0.1 0.1 0.0
0.0 -0.32999999999999996 0.1 0.1 0.0
0.0 -0.31999999999999995 0.1 0.1 0.0
0.0 -0.30999999999999994 0.1 0.1 0.0
